CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240,famincg2,ttlincg2
  479, 2,1,6,6,6, 1,6,6,6,6,3,1
  480, 6,6,6,6,6, 7,6,6,6,3,3,2
  481, 4,6,6,2,6, 2,1,6,6,6,6,2
  482, 2,1,6,6,6, 2,1,6,6,6,2,2
  483, 6,6,6,6,6, 6,6,6,6,6,6,4
  484, 2,2,6,6,6,97,6,6,6,6,3,2
  485, 6,6,6,6,6, 3,6,1,6,6,6,2
  486, 6,6,6,6,6, 4,6,6,3,6,3,1
  487, 4,6,6,3,6, 4,6,6,4,6,6,2
  488, 6,6,6,6,6,96,6,6,6,6,5,1
  489, 4,6,6,3,6,96,6,6,6,6,1,1
  490, 6,6,6,6,6,96,6,6,6,6,4,4
  491, 2,1,6,6,6, 6,6,6,6,6,6,2
  492, 4,6,6,3,6, 4,6,6,7,6,6,5
  493, 7,6,6,6,2, 7,6,6,6,2,6,4
  494, 4,6,6,3,6,96,6,6,6,6,2,2
  495, 6,6,6,6,6, 4,6,6,4,6,6,3
  496, 6,6,6,6,6,96,6,6,6,6,4,2
  497, 2,1,6,6,6,96,6,6,6,6,2,2
  498, 6,6,6,6,6,96,6,6,6,6,1,1
  499, 1,6,6,6,6, 1,6,6,6,6,4,3
  500, 2,1,6,6,6, 2,1,6,6,6,4,1
  501, 2,1,6,6,6,96,6,6,6,6,1,1
  502, 6,6,6,6,6, 6,6,6,6,6,5,1
  503, 4,6,6,3,6, 2,2,6,6,6,3,1
  504, 2,1,6,6,6, 2,1,6,6,6,4,1
  505,99,6,2,6,6,96,6,6,6,6,4,1
  506, 6,6,6,6,6,96,6,6,6,6,2,2
  507, 3,6,1,6,6, 5,6,6,6,6,6,1
  508, 4,6,6,1,6, 2,1,6,6,6,5,5
  509, 3,6,2,6,6,96,6,6,6,6,2,2
  510, 3,6,1,6,6, 4,6,6,3,6,4,2
  511, 6,6,6,6,6,96,6,6,6,6,5,4
  512, 4,6,6,4,6,96,6,6,6,6,2,2
  513, 4,6,6,3,6,96,6,6,6,6,2,2
  514, 2,1,6,6,6,96,6,6,6,6,2,2
  515, 6,6,6,6,6,96,6,6,6,6,2,2
  516, 5,6,6,6,6, 7,6,6,6,3,5,2
  517, 2,1,6,6,6,96,6,6,6,6,2,2
  518, 6,6,6,6,6, 6,6,6,6,6,6,3
  519, 6,6,6,6,6, 6,6,6,6,6,4,4
  520, 1,6,6,6,6,96,6,6,6,6,2,1
  521, 6,6,6,6,6, 4,6,6,4,6,6,1
  522, 4,6,6,4,6, 7,6,6,6,4,6,2
  523, 2,2,6,6,6, 2,1,6,6,6,3,2
  524, 4,6,6,4,6,96,6,6,6,6,2,2
  525, 4,6,6,2,6,96,6,6,6,6,2,2
  526, 4,6,6,3,6,96,6,6,6,6,3,2
  527, 2,1,6,6,6, 2,1,6,6,6,6,1
  528, 4,6,6,3,6, 4,6,6,4,6,4,1
  529, 6,6,6,6,6, 2,1,6,6,6,4,2
  530, 2,1,6,6,6, 3,6,2,6,6,2,2
  531, 2,1,6,6,6,96,6,6,6,6,6,1
  532, 1,6,6,6,6, 1,6,6,6,6,2,1
  533, 3,6,1,6,6, 4,6,6,3,6,3,3
  534, 6,6,6,6,6, 6,6,6,6,6,3,1
  535, 2,7,6,6,6,96,6,6,6,6,1,1
  536, 7,6,6,6,3, 4,6,6,4,6,3,3
  537,99,6,6,6,6,97,6,6,6,6,3,2
  538, 3,6,2,6,6,96,6,6,6,6,4,4
  539, 4,6,6,3,6,96,6,6,6,6,4,2
  540, 4,6,6,3,6,96,6,6,6,6,3,3
  541, 5,6,6,6,6,96,6,6,6,6,2,2
  542, 2,1,6,6,6, 4,6,6,4,6,5,4
  543, 2,1,6,6,6,96,6,6,6,6,6,1
  544, 6,6,6,6,6, 4,6,6,4,6,6,5
  545, 7,6,6,6,3, 4,6,6,3,6,3,2
  546, 5,6,6,6,6, 2,1,6,6,6,4,2
  547, 6,6,6,6,6,96,6,6,6,6,4,4
  548, 4,6,6,3,6, 4,6,6,3,6,6,4
  549, 4,6,6,4,6,96,6,6,6,6,4,2
  550, 4,6,6,4,6,96,6,6,6,6,2,2
  551, 2,1,6,6,6,98,6,6,6,6,2,1
  552, 2,1,6,6,6, 4,6,6,3,6,6,1
  553, 6,6,6,6,6, 4,6,6,4,6,5,4
  554, 4,6,6,3,6, 4,6,6,3,6,4,1
  555, 3,6,1,6,6, 6,6,6,6,6,6,6
  556, 6,6,6,6,6, 7,6,6,6,3,6,3
  557, 5,6,6,6,6,97,6,6,6,6,6,1
  558, 5,6,6,6,6,96,6,6,6,6,1,1
  559, 3,6,2,6,6,96,6,6,6,6,1,1
  560, 3,6,1,6,6, 2,2,6,6,6,5,4
  561, 4,6,6,4,6,97,6,6,6,6,6,3
  562, 1,6,6,6,6,96,6,6,6,6,6,1
  563, 2,1,6,6,6, 4,6,6,2,6,5,3
  564, 4,6,6,3,6,96,6,6,6,6,2,2
  565, 7,6,6,6,1, 4,6,6,3,6,6,4
  566, 6,6,6,6,6, 2,1,6,6,6,6,2
  567, 2,1,6,6,6, 2,1,6,6,6,3,1
  568, 1,6,6,6,6,96,6,6,6,6,3,1
  569, 6,6,6,6,6,96,6,6,6,6,2,2
  570, 5,6,6,6,6, 6,6,6,6,6,6,6
  571, 1,6,6,6,6,96,6,6,6,6,1,1
  572, 2,1,6,6,6, 4,6,6,3,6,4,4
  573, 4,6,6,3,6, 6,6,6,6,6,6,3
  574, 6,6,6,6,6, 6,6,6,6,6,3,3
  575, 4,6,6,3,6, 2,1,6,6,6,3,1
  576, 6,6,6,6,6, 6,6,6,6,6,2,1
  577, 2,2,6,6,6, 1,6,6,6,6,1,1
  578, 4,6,6,3,6, 2,1,6,6,6,3,1
  579, 1,6,6,6,6,96,6,6,6,6,1,1
  580, 7,6,6,6,1,96,6,6,6,6,2,2
  581, 3,6,1,6,6, 3,6,2,6,6,4,4
  582, 2,1,6,6,6, 2,1,6,6,6,5,4
  583, 1,6,6,6,6, 1,6,6,6,6,2,1
  584, 7,6,6,6,3, 2,7,6,6,6,1,1
  585, 2,1,6,6,6, 5,6,6,6,6,4,2
  586, 2,1,6,6,6, 2,1,6,6,6,4,1
  587, 4,6,6,2,6, 4,6,6,7,6,2,2
  588, 7,6,6,6,3, 5,6,6,6,6,2,2
  589, 7,6,6,6,3, 6,6,6,6,6,6,3
  590, 2,1,6,6,6,96,6,6,6,6,3,3
  591, 1,6,6,6,6, 2,1,6,6,6,5,2
  592, 4,6,6,4,6, 2,1,6,6,6,6,3
  593, 3,6,1,6,6, 3,6,2,6,6,1,1
  594, 2,1,6,6,6, 2,1,6,6,6,3,2
  595, 1,6,6,6,6,96,6,6,6,6,2,2
  596, 3,6,2,6,6, 4,6,6,4,6,4,4
  597, 7,6,6,6,3,96,6,6,6,6,1,1
  598, 7,6,6,6,4, 7,6,6,6,3,6,4
  599, 6,6,6,6,6, 6,6,6,6,6,5,3
  600, 1,6,6,6,6,96,6,6,6,6,1,1
  601, 4,6,6,3,6, 7,6,6,6,1,4,1
  602, 3,6,7,6,6, 2,1,6,6,6,3,2
  603, 4,6,6,3,6, 4,6,6,4,6,3,1
  604, 6,6,6,6,6,96,6,6,6,6,1,1
  605, 2,1,6,6,6,96,6,6,6,6,1,1
  606, 1,6,6,6,6, 1,6,6,6,6,3,1
  607, 6,6,6,6,6, 6,6,6,6,6,6,3
  608, 3,6,2,6,6,96,6,6,6,6,4,4
  609, 7,6,6,6,3, 7,6,6,6,3,3,2
  610, 2,1,6,6,6,96,6,6,6,6,1,1
  611, 4,6,6,4,6, 3,6,1,6,6,4,3
  612, 5,6,6,6,6, 2,2,6,6,6,3,2
  613, 1,6,6,6,6,96,6,6,6,6,1,1
  614, 1,6,6,6,6, 4,6,6,3,6,4,1
  615, 4,6,6,2,6,96,6,6,6,6,1,1
  616, 2,1,6,6,6, 2,1,6,6,6,2,2
  617, 6,6,6,6,6,96,6,6,6,6,4,4
  618, 7,6,6,6,4, 6,6,6,6,6,4,1
  619, 7,6,6,6,3,96,6,6,6,6,4,4
  620, 4,6,6,4,6,96,6,6,6,6,3,2
  621, 1,6,6,6,6,97,6,6,6,6,5,1
  622, 4,6,6,3,6,96,6,6,6,6,2,2
  623, 6,6,6,6,6, 6,6,6,6,6,4,2
  624, 4,6,6,4,6, 6,6,6,6,6,6,4
  625, 3,6,2,6,6,96,6,6,6,6,2,2
  626, 2,1,6,6,6,96,6,6,6,6,1,1
  627, 1,6,6,6,6, 1,6,6,6,6,3,1
  628, 1,6,6,6,6,96,6,6,6,6,6,1
  629, 7,6,6,6,1, 7,6,6,6,3,6,5
  630, 6,6,6,6,6,96,6,6,6,6,2,2
  631, 7,6,6,6,4, 7,6,6,6,3,6,3
  632, 2,1,6,6,6, 2,2,6,6,6,3,1
  633, 4,6,6,3,6,96,6,6,6,6,1,1
  634, 2,1,6,6,6, 4,6,6,2,6,4,4
  635, 6,6,6,6,6,96,6,6,6,6,1,1
  636, 6,6,6,6,6, 3,6,2,6,6,2,1
  637, 2,1,6,6,6, 2,1,6,6,6,1,1
  638, 6,6,6,6,6, 6,6,6,6,6,6,3
  639, 3,6,1,6,6, 4,6,6,1,6,3,3
  640, 6,6,6,6,6,96,6,6,6,6,1,1
  641, 7,6,6,6,3,96,6,6,6,6,4,4
  642,97,6,6,6,6,96,6,6,6,6,6,6
  643, 2,1,6,6,6, 4,6,6,4,6,5,3
  644, 2,1,6,6,6,96,6,6,6,6,5,1
  645, 1,6,6,6,6,96,6,6,6,6,2,2
  646, 4,6,6,4,6, 7,6,6,6,3,3,2
  647, 6,6,6,6,6, 7,6,6,6,3,6,6
  648, 6,6,6,6,6, 2,1,6,6,6,4,3
  649, 6,6,6,6,6, 2,1,6,6,6,5,3
  650, 4,6,6,3,6, 6,6,6,6,6,2,1
  651, 6,6,6,6,6, 6,6,6,6,6,6,5
  652, 2,1,6,6,6, 2,1,6,6,6,6,5
  653, 1,6,6,6,6, 1,6,6,6,6,2,1
  654, 7,6,6,6,3, 6,6,6,6,6,4,2
  655, 4,6,6,2,6,96,6,6,6,6,1,1
  656, 4,6,6,4,6, 4,6,6,3,6,6,2
  657, 2,1,6,6,6,96,6,6,6,6,3,1
  658, 2,1,6,6,6, 2,1,6,6,6,3,1
  659, 4,6,6,4,6, 3,6,1,6,6,6,3
  660, 2,1,6,6,6,96,6,6,6,6,6,1
  661, 3,6,2,6,6,96,6,6,6,6,1,1
  662, 4,6,6,2,6, 2,1,6,6,6,6,1
  663, 2,1,6,6,6,96,6,6,6,6,3,3
  664, 3,6,1,6,6, 2,1,6,6,6,3,2
  665, 4,6,6,3,6, 2,1,6,6,6,6,2
  666, 6,6,6,6,6, 6,6,6,6,6,6,3
  667, 2,1,6,6,6, 2,1,6,6,6,5,2
  668, 1,6,6,6,6, 2,1,6,6,6,2,1
  669, 2,1,6,6,6,96,6,6,6,6,2,1
  670, 7,6,6,6,3,96,6,6,6,6,3,3
  671, 4,6,6,3,6, 4,6,6,4,6,3,3
  672, 1,6,6,6,6,96,6,6,6,6,1,1
  673, 6,6,6,6,6, 6,6,6,6,6,2,2
  674, 7,6,6,6,4, 6,6,6,6,6,4,1
  675, 4,6,6,2,6,96,6,6,6,6,3,3
  676, 6,6,6,6,6,96,6,6,6,6,4,4
  677, 6,6,6,6,6, 5,6,6,6,6,6,2
  678, 3,6,2,6,6,96,6,6,6,6,5,5
  679, 5,6,6,6,6, 5,6,6,6,6,6,3
  680, 4,6,6,4,6,96,6,6,6,6,6,1
  681, 4,6,6,3,6, 5,6,6,6,6,2,1
  682, 5,6,6,6,6,96,6,6,6,6,6,6
  683, 2,1,6,6,6, 2,1,6,6,6,4,3
  684, 1,6,6,6,6,96,6,6,6,6,3,1
  685, 2,1,6,6,6,96,6,6,6,6,2,2
  686, 4,6,6,4,6, 4,6,6,3,6,2,2
  687, 3,6,2,6,6, 4,6,6,4,6,5,2
  688, 3,6,2,6,6,96,6,6,6,6,3,3
  689, 1,6,6,6,6,96,6,6,6,6,3,3
  690, 6,6,6,6,6, 6,6,6,6,6,6,6
  691, 6,6,6,6,6, 7,6,6,6,4,3,1
  692, 2,1,6,6,6, 4,6,6,3,6,5,1
  693, 2,1,6,6,6,96,6,6,6,6,3,1
  694, 6,6,6,6,6, 4,6,6,7,6,4,4
  695, 4,6,6,4,6,96,6,6,6,6,2,2
  696, 1,6,6,6,6, 1,6,6,6,6,3,1
  697, 4,6,6,4,6, 2,1,6,6,6,3,2
  698, 7,6,6,6,3, 7,6,6,6,3,6,3
  699, 2,2,6,6,6, 2,1,6,6,6,3,1
  700, 1,6,6,6,6,96,6,6,6,6,1,1
  701, 3,6,2,6,6,96,6,6,6,6,2,2
  702, 1,6,6,6,6,96,6,6,6,6,1,1
  703, 4,6,6,3,6, 1,6,6,6,6,3,2
  704, 3,6,2,6,6,96,6,6,6,6,6,4
  705, 7,6,6,6,4, 7,6,6,6,3,6,6
  706, 1,6,6,6,6,96,6,6,6,6,2,2
  707, 2,1,6,6,6,96,6,6,6,6,2,2
  708, 2,2,6,6,6, 1,6,6,6,6,1,1
  709, 6,6,6,6,6,96,6,6,6,6,1,1
  710, 4,6,6,3,6,96,6,6,6,6,4,4
  711, 1,6,6,6,6, 3,6,1,6,6,4,1
  712, 1,6,6,6,6,96,6,6,6,6,6,1
  713, 4,6,6,4,6,96,6,6,6,6,1,1
  714, 4,6,6,2,6,96,6,6,6,6,4,1
  715, 1,6,6,6,6,96,6,6,6,6,1,1
  716, 4,6,6,4,6, 2,1,6,6,6,4,2
  717, 3,6,2,6,6,96,6,6,6,6,1,1
  718, 3,6,2,6,6, 2,1,6,6,6,4,2
  719, 1,6,6,6,6,96,6,6,6,6,6,1
  720, 7,6,6,6,3, 6,6,6,6,6,4,4
  721, 5,6,6,6,6, 2,1,6,6,6,1,1
  722, 4,6,6,3,6, 4,6,6,3,6,4,3
  723, 4,6,6,2,6, 1,6,6,6,6,2,2
  724, 2,2,6,6,6, 2,1,6,6,6,6,5
  725, 1,6,6,6,6, 2,2,6,6,6,3,1
  726, 2,1,6,6,6, 4,6,6,3,6,6,3
  727, 2,1,6,6,6,96,6,6,6,6,2,2
  728, 4,6,6,3,6, 7,6,6,6,3,6,2
  729, 2,2,6,6,6, 1,6,6,6,6,3,2
  730, 1,6,6,6,6,96,6,6,6,6,2,2
  731, 2,2,6,6,6, 3,6,2,6,6,3,2
  732, 1,6,6,6,6,96,6,6,6,6,1,1
  733, 5,6,6,6,6, 5,6,6,6,6,4,1
  734, 1,6,6,6,6, 1,6,6,6,6,2,1
  735, 7,6,6,6,1,96,6,6,6,6,1,1
  736, 1,6,6,6,6,96,6,6,6,6,1,1
  737, 6,6,6,6,6, 6,6,6,6,6,6,3
  738, 5,6,6,6,6, 6,6,6,6,6,5,3
  739, 4,6,6,4,6, 4,6,6,3,6,2,1
  740, 6,6,6,6,6, 3,6,1,6,6,4,3
  741, 4,6,6,3,6,96,6,6,6,6,5,5
  742, 4,6,6,2,6, 3,6,2,6,6,2,1
  743, 3,6,1,6,6, 2,1,6,6,6,2,1
  744, 4,6,6,3,6, 4,6,6,1,6,6,1
  745, 1,6,6,6,6, 4,6,6,3,6,3,3
  746, 2,2,6,6,6, 2,1,6,6,6,2,2
  747, 7,6,6,6,2,96,6,6,6,6,4,4
  748, 2,1,6,6,6, 2,2,6,6,6,5,1
  749, 7,6,6,6,1, 7,6,6,6,1,5,3
  750, 4,6,6,4,6,96,6,6,6,6,2,2
  751, 1,6,6,6,6, 2,2,6,6,6,2,1
  752, 5,6,6,6,6, 2,1,6,6,6,5,2
  753, 2,1,6,6,6, 1,6,6,6,6,4,2
  754, 2,1,6,6,6, 2,1,6,6,6,3,2
  755, 4,6,6,3,6,96,6,6,6,6,5,5
  756, 3,6,2,6,6, 2,1,6,6,6,6,4
  757, 4,6,6,3,6, 2,1,6,6,6,4,2
  758, 2,1,6,6,6, 1,6,6,6,6,3,3
  759, 3,6,1,6,6,96,6,6,6,6,6,6
  760, 7,6,6,6,1, 4,6,6,4,6,6,3
  761, 5,6,6,6,6, 3,6,2,6,6,6,4
  762, 4,6,6,4,6, 4,6,6,4,6,4,2
  763, 5,6,6,6,6,96,6,6,6,6,5,5
  764, 2,1,6,6,6,96,6,6,6,6,1,1
  765, 3,6,2,6,6, 1,6,6,6,6,2,1
  766, 1,6,6,6,6,96,6,6,6,6,3,1
  767, 4,6,6,4,6, 4,6,6,4,6,4,2
  768, 1,6,6,6,6,96,6,6,6,6,3,3
  769, 2,1,6,6,6, 2,1,6,6,6,4,1
  770, 1,6,6,6,6,96,6,6,6,6,1,1
  771, 2,1,6,6,6,97,6,6,6,6,2,2
  772, 2,2,6,6,6, 1,6,6,6,6,5,2
  773, 6,6,6,6,6, 6,6,6,6,6,4,2
  774, 7,6,6,6,3, 6,6,6,6,6,6,5
  775,99,6,6,6,3, 7,6,6,6,3,6,6
  776, 5,6,6,6,6, 5,6,6,6,6,6,2
  777, 2,1,6,6,6,96,6,6,6,6,1,1
  778, 2,2,6,6,6, 5,6,6,6,6,2,1
  779,99,6,6,4,6,98,6,6,6,6,2,2
  780, 4,6,6,4,6, 2,1,6,6,6,4,2
  781, 2,2,6,6,6, 6,6,6,6,6,3,1
  782, 3,6,1,6,6, 6,6,6,6,6,4,2
  783, 4,6,6,4,6, 2,1,6,6,6,6,4
  784, 4,6,6,2,6, 4,6,6,4,6,6,3
  785, 2,1,6,6,6, 1,6,6,6,6,3,1
  786, 4,6,6,1,6,96,6,6,6,6,2,2
  787, 7,6,6,6,4,96,6,6,6,6,3,3
  788, 1,6,6,6,6, 1,6,6,6,6,1,1
  789, 2,1,6,6,6, 3,6,1,6,6,2,1
  790, 2,2,6,6,6, 4,6,6,3,6,2,1
  791, 3,6,2,6,6,98,6,6,6,6,4,3
  792, 1,6,6,6,6,96,6,6,6,6,1,1
  793, 1,6,6,6,6,96,6,6,6,6,1,1
  794, 4,6,6,3,6, 6,6,6,6,6,4,2
  795, 2,2,6,6,6,96,6,6,6,6,2,2
  796, 3,6,2,6,6,96,6,6,6,6,3,3
  797, 4,6,6,4,6, 4,6,6,3,6,3,3
  798, 5,6,6,6,6,96,6,6,6,6,4,4
  799, 2,1,6,6,6, 2,1,6,6,6,5,1
  800, 3,6,2,6,6, 4,6,6,3,6,6,5
  801, 4,6,6,3,6,96,6,6,6,6,3,2
  802, 7,6,6,6,3,96,6,6,6,6,3,3
  803, 2,1,6,6,6, 2,1,6,6,6,6,3
  804, 7,6,6,6,3, 6,6,6,6,6,6,1
  805, 4,6,6,3,6,96,6,6,6,6,1,1
  806, 4,6,6,3,6, 7,6,6,6,3,3,1
  807,99,6,6,6,6,96,6,6,6,6,3,3
  808, 6,6,6,6,6, 4,6,6,4,6,6,3
  809, 6,6,6,6,6, 7,6,6,6,3,6,6
  810, 6,6,6,6,6, 4,6,6,4,6,1,1
  811, 1,6,6,6,6, 2,1,6,6,6,2,1
  812, 1,6,6,6,6,96,6,6,6,6,1,1
  813, 7,6,6,6,3, 6,6,6,6,6,6,3
  814, 6,6,6,6,6, 7,6,6,6,3,6,4
  815, 2,1,6,6,6, 6,6,6,6,6,1,1
  816, 2,1,6,6,6, 7,6,6,6,3,4,1
  817, 1,6,6,6,6,96,6,6,6,6,6,1
  818, 1,6,6,6,6, 7,6,6,6,9,5,2
  819, 1,6,6,6,6,97,6,6,6,6,2,2
  820, 6,6,6,6,6, 5,6,6,6,6,2,2
  821, 7,6,6,6,1,96,6,6,6,6,3,3
  822, 1,6,6,6,6,96,6,6,6,6,1,1
  823, 1,6,6,6,6,96,6,6,6,6,1,1
  824, 4,6,6,4,6,97,6,6,6,6,3,2
  825, 6,6,6,6,6, 6,6,6,6,6,5,2
  826, 6,6,6,6,6,96,6,6,6,6,5,5
  827, 2,1,6,6,6,96,6,6,6,6,1,1
  828, 6,6,6,6,6, 1,6,6,6,6,3,3
  829, 4,6,6,2,6, 3,6,1,6,6,5,2
  830, 3,6,2,6,6, 3,6,2,6,6,6,6
  831, 3,6,2,6,6, 3,6,2,6,6,3,1
  832, 1,6,6,6,6, 2,1,6,6,6,4,2
  833, 3,6,2,6,6, 1,6,6,6,6,4,1
  834, 2,1,6,6,6,97,6,6,6,6,4,3
  835, 6,6,6,6,6, 6,6,6,6,6,4,2
  836, 2,1,6,6,6, 5,6,6,6,6,6,3
  837, 4,6,6,3,6, 2,1,6,6,6,3,3
  838, 6,6,6,6,6, 6,6,6,6,6,6,6
  839, 4,6,6,3,6,96,6,6,6,6,6,6
  840, 4,6,6,3,6, 4,6,6,3,6,4,3
  841, 1,6,6,6,6, 1,6,6,6,6,3,2
  842, 1,6,6,6,6,96,6,6,6,6,5,1
  843, 6,6,6,6,6,96,6,6,6,6,4,4
  844, 4,6,6,2,6, 4,6,6,4,6,3,2
  845, 4,6,6,4,6,96,6,6,6,6,3,3
  846, 2,1,6,6,6,96,6,6,6,6,6,1
  847, 6,6,6,6,6,96,6,6,6,6,5,5
  848, 5,6,6,6,6,96,6,6,6,6,1,1
  849, 2,1,6,6,6, 1,6,6,6,6,6,3
  850, 6,6,6,6,6, 2,1,6,6,6,5,3
  851, 6,6,6,6,6, 6,6,6,6,6,5,4
  852, 2,1,6,6,6,96,6,6,6,6,2,2
  853, 2,1,6,6,6, 1,6,6,6,6,5,4
  854, 6,6,6,6,6,96,6,6,6,6,3,3
  855, 2,1,6,6,6,96,6,6,6,6,6,1
  856, 4,6,6,3,6,96,6,6,6,6,4,4
  857, 6,6,6,6,6, 7,6,6,6,3,6,4
  858, 4,6,6,4,6, 6,6,6,6,6,5,2
  859, 4,6,6,4,6,96,6,6,6,6,2,2
  860, 4,6,6,3,6, 2,1,6,6,6,2,1
  861, 3,6,2,6,6,96,6,6,6,6,3,3
  862, 7,6,6,6,3, 7,6,6,6,3,6,6
  863, 1,6,6,6,6,96,6,6,6,6,3,1
  864, 3,6,2,6,6, 6,6,6,6,6,6,4
  865, 1,6,6,6,6,97,6,6,6,6,3,2
  866, 6,6,6,6,6, 6,6,6,6,6,2,1
  867, 7,6,6,6,3, 6,6,6,6,6,3,3
  868, 2,1,6,6,6, 4,6,6,2,6,5,1
  869, 6,6,6,6,6, 5,6,6,6,6,6,3
  870, 4,6,6,2,6, 2,1,6,6,6,4,2
  871, 4,6,6,3,6, 3,6,2,6,6,6,3
  872, 4,6,6,3,6, 2,1,6,6,6,3,1
  873, 2,2,6,6,6, 2,1,6,6,6,6,4
  874, 3,6,2,6,6, 6,6,6,6,6,3,1
  875, 2,1,6,6,6, 2,2,6,6,6,6,6
  876, 7,6,6,6,1, 2,1,6,6,6,4,2
  877, 2,1,6,6,6, 4,6,6,4,6,3,1
  878, 2,1,6,6,6,97,6,6,6,6,2,2
  879, 5,6,6,6,6, 6,6,6,6,6,3,2
  880, 4,6,6,2,6, 2,1,6,6,6,4,2
  881, 5,6,6,6,6, 4,6,6,3,6,3,2
  882, 6,6,6,6,6, 7,6,6,6,3,6,4
  883, 6,6,6,6,6,96,6,6,6,6,5,5
  884, 4,6,6,3,6, 3,6,7,6,6,6,2
  885, 2,1,6,6,6,96,6,6,6,6,1,1
  886, 2,1,6,6,6, 3,6,2,6,6,6,4
  887, 6,6,6,6,6, 2,1,6,6,6,6,2
  888, 6,6,6,6,6, 6,6,6,6,6,1,1
  889, 1,6,6,6,6,96,6,6,6,6,3,3
  890, 2,1,6,6,6,96,6,6,6,6,1,1
  891, 1,6,6,6,6,96,6,6,6,6,2,1
  892, 6,6,6,6,6,96,6,6,6,6,3,3
  893, 6,6,6,6,6,96,6,6,6,6,2,2
  894, 4,6,6,3,6, 2,1,6,6,6,4,2
  895, 4,6,6,4,6, 2,1,6,6,6,5,2
  896, 2,1,6,6,6, 3,6,2,6,6,3,1
  897, 6,6,6,6,6,96,6,6,6,6,3,3
  898, 4,6,6,4,6, 2,1,6,6,6,5,4
  899, 6,6,6,6,6, 7,6,6,6,4,6,4
  900, 3,6,1,6,6, 2,2,6,6,6,4,3
  901, 7,6,6,6,3, 6,6,6,6,6,6,5
  902, 2,1,6,6,6,96,6,6,6,6,4,1
  903, 1,6,6,6,6,96,6,6,6,6,1,1
  904, 2,1,6,6,6, 4,6,6,3,6,3,2
  905, 2,1,6,6,6, 4,6,6,3,6,5,2
  906, 2,1,6,6,6,96,6,6,6,6,5,1
  907, 4,6,6,3,6,96,6,6,6,6,3,2
  908, 1,6,6,6,6,97,6,6,6,6,1,1
  909, 6,6,6,6,6, 2,1,6,6,6,6,5
  910, 1,6,6,6,6,96,6,6,6,6,1,1
  911,97,6,6,6,6, 2,1,6,6,6,2,1
  912, 6,6,6,6,6, 7,6,6,6,3,6,5
  913, 5,6,6,6,6,96,6,6,6,6,6,1
  914, 4,6,6,3,6, 4,6,6,4,6,5,3
  915, 3,6,1,6,6, 7,6,6,6,3,6,3
  916, 4,6,6,3,6, 7,6,6,6,3,6,4
  917, 2,1,6,6,6,96,6,6,6,6,3,3
  918, 6,6,6,6,6, 6,6,6,6,6,6,5
  919, 1,6,6,6,6,96,6,6,6,6,1,1
  920, 3,6,2,6,6,96,6,6,6,6,3,3
  921, 2,1,6,6,6, 5,6,6,6,6,5,1
  922, 4,6,6,3,6,96,6,6,6,6,1,1
  923, 4,6,6,4,6, 7,6,6,6,3,2,2
  924, 4,6,6,3,6,96,6,6,6,6,2,2
  925, 6,6,6,6,6, 2,1,6,6,6,2,1
  926, 3,6,2,6,6,96,6,6,6,6,3,3
  927, 4,6,6,3,6,96,6,6,6,6,4,2
  928, 7,6,6,6,1, 2,1,6,6,6,2,2
  929, 6,6,6,6,6, 6,6,6,6,6,6,5
  930, 7,6,6,6,3, 2,1,6,6,6,5,4
  931, 1,6,6,6,6, 4,6,6,3,6,1,1
  932, 6,6,6,6,6, 7,6,6,6,3,4,2
  933, 1,6,6,6,6, 1,6,6,6,6,2,1
  934, 4,6,6,4,6, 3,6,1,6,6,6,2
  935, 1,6,6,6,6,96,6,6,6,6,1,1
  936, 2,1,6,6,6, 2,1,6,6,6,4,2
  937, 6,6,6,6,6, 2,1,6,6,6,5,4
  938, 6,6,6,6,6,96,6,6,6,6,4,4
  939, 4,6,6,4,6,96,6,6,6,6,1,1
  940, 4,6,6,3,6, 6,6,6,6,6,3,1
  941, 6,6,6,6,6, 4,6,6,4,6,4,4
  942, 6,6,6,6,6, 4,6,6,3,6,5,5
  943, 2,1,6,6,6, 4,6,6,3,6,6,2
  944, 6,6,6,6,6,96,6,6,6,6,3,3
  945, 7,6,6,6,4, 6,6,6,6,6,6,5
  946, 1,6,6,6,6,97,6,6,6,6,3,3
  947, 5,6,6,6,6, 4,6,6,4,6,6,5
  948, 2,1,6,6,6,96,6,6,6,6,2,2
  949, 3,6,2,6,6,96,6,6,6,6,2,2
  950, 6,6,6,6,6, 7,6,6,6,2,2,2
  951, 3,6,2,6,6,96,6,6,6,6,3,3
  952, 1,6,6,6,6, 1,6,6,6,6,2,1
  953, 4,6,6,3,6, 6,6,6,6,6,1,1
  954, 2,1,6,6,6,96,6,6,6,6,6,1
  955, 2,2,6,6,6,96,6,6,6,6,2,2
  956, 7,6,6,6,3, 6,6,6,6,6,6,3
  957,97,6,6,6,6,97,6,6,6,6,5,3
  958, 1,6,6,6,6,96,6,6,6,6,2,1
  959, 2,1,6,6,6,96,6,6,6,6,2,2
  960, 2,1,6,6,6, 2,2,6,6,6,6,4
  961, 2,1,6,6,6,96,6,6,6,6,6,1
  962, 4,6,6,3,6, 4,6,6,3,6,6,4
  963, 2,1,6,6,6, 6,6,6,6,6,4,1
  964, 2,1,6,6,6, 2,1,6,6,6,5,2
