CASEID,ehg3_01b,ehg3_02b,ehg3_03b,ehg3_04b,ehg3_05b,eop_200,eop_210,eop_220,eop_230,eop_240
15073, 6,6,6,6,6, 2,1,6,6,6
15074, 2,1,6,6,6, 2,1,6,6,6
15075, 5,6,6,6,6,96,6,6,6,6
15076, 2,1,6,6,6, 4,6,6,3,6
15077, 5,6,6,6,6, 4,6,6,3,6
15078, 4,6,6,2,6, 2,1,6,6,6
15079,98,6,6,6,6,98,6,6,6,6
15080, 2,1,6,6,6, 7,6,6,6,1
15081, 7,6,6,6,3,96,6,6,6,6
15082, 2,1,6,6,6, 4,6,6,2,6
15083, 5,6,6,6,6, 2,1,6,6,6
15084, 4,6,6,4,6,96,6,6,6,6
15085, 3,6,2,6,6, 3,6,2,6,6
15086, 1,6,6,6,6, 1,6,6,6,6
15087, 4,6,6,3,6,96,6,6,6,6
15088, 1,6,6,6,6, 7,6,6,6,3
15089, 2,1,6,6,6,96,6,6,6,6
15090, 6,6,6,6,6, 2,1,6,6,6
15091, 1,6,6,6,6,96,6,6,6,6
15092, 2,2,6,6,6,96,6,6,6,6
15093, 2,1,6,6,6,96,6,6,6,6
15094, 7,6,6,6,3,96,6,6,6,6
15095, 1,6,6,6,6,96,6,6,6,6
15096, 2,2,6,6,6, 2,1,6,6,6
15097, 7,6,6,6,3, 2,1,6,6,6
15098, 3,6,1,6,6, 2,1,6,6,6
15099, 2,1,6,6,6,96,6,6,6,6
15100, 5,6,6,6,6,96,6,6,6,6
15101, 4,6,6,3,6, 3,6,1,6,6
15102, 4,6,6,3,6, 3,6,1,6,6
15103, 2,1,6,6,6, 2,1,6,6,6
15104, 6,6,6,6,6,96,6,6,6,6
15105, 2,1,6,6,6, 6,6,6,6,6
15106, 1,6,6,6,6,96,6,6,6,6
15107, 7,6,6,6,3, 7,6,6,6,3
15108, 6,6,6,6,6,96,6,6,6,6
15109, 1,6,6,6,6, 2,1,6,6,6
15110, 2,2,6,6,6,96,6,6,6,6
15111, 4,6,6,3,6, 6,6,6,6,6
15112, 6,6,6,6,6, 7,6,6,6,3
15113, 4,6,6,3,6, 2,1,6,6,6
15114, 1,6,6,6,6,96,6,6,6,6
15115, 6,6,6,6,6,96,6,6,6,6
15116, 4,6,6,4,6, 3,6,2,6,6
15117, 3,6,2,6,6,96,6,6,6,6
15118, 2,1,6,6,6,96,6,6,6,6
15119, 7,6,6,6,3, 7,6,6,6,3
15120,97,6,6,6,6,96,6,6,6,6
15121,99,6,6,6,6, 5,6,6,6,6
15122, 4,6,6,2,6,96,6,6,6,6
15123, 2,1,6,6,6, 2,1,6,6,6
15124, 6,6,6,6,6, 4,6,6,4,6
15125, 6,6,6,6,6, 2,1,6,6,6
15126, 4,6,6,3,6, 2,2,6,6,6
15127, 7,6,6,6,3,96,6,6,6,6
15128, 3,6,2,6,6, 2,1,6,6,6
15129, 5,6,6,6,6, 5,6,6,6,6
15130,97,6,6,6,6,97,6,6,6,6
15131, 6,6,6,6,6, 6,6,6,6,6
15132,99,6,6,6,6,96,6,6,6,6
15133, 6,6,6,6,6, 6,6,6,6,6
15134, 7,6,6,6,3,96,6,6,6,6
15135, 6,6,6,6,6,96,6,6,6,6
15136, 1,6,6,6,6, 4,6,6,4,6
15137, 6,6,6,6,6, 6,6,6,6,6
15138,99,2,6,6,6,96,6,6,6,6
15139, 6,6,6,6,6, 6,6,6,6,6
15140, 6,6,6,6,6, 6,6,6,6,6
15141, 7,6,6,6,3, 6,6,6,6,6
15142, 1,6,6,6,6,96,6,6,6,6
15143, 2,1,6,6,6,96,6,6,6,6
15144, 4,6,6,4,6,96,6,6,6,6
15145, 2,1,6,6,6,96,6,6,6,6
15146, 2,1,6,6,6, 4,6,6,3,6
15147, 1,6,6,6,6,96,6,6,6,6
15148, 5,6,6,6,6, 2,1,6,6,6
15149, 1,6,6,6,6,96,6,6,6,6
15150, 1,6,6,6,6, 1,6,6,6,6
15151, 4,6,6,4,6, 4,6,6,3,6
15152, 7,6,6,6,3, 6,6,6,6,6
15153, 6,6,6,6,6, 1,6,6,6,6
15154, 7,6,6,6,3, 7,6,6,6,3
15155, 6,6,6,6,6, 4,6,6,2,6
15156, 7,6,6,6,3,96,6,6,6,6
15157, 2,2,6,6,6,96,6,6,6,6
15158, 3,6,1,6,6,96,6,6,6,6
15159, 7,6,6,6,3, 6,6,6,6,6
15160, 7,6,6,6,3, 7,6,6,6,3
15161, 2,1,6,6,6,96,6,6,6,6
15162, 6,6,6,6,6,96,6,6,6,6
15163, 5,6,6,6,6,96,6,6,6,6
15164, 5,6,6,6,6, 7,6,6,6,1
15165, 1,6,6,6,6, 4,6,6,2,6
15166, 6,6,6,6,6,96,6,6,6,6
15167, 2,1,6,6,6,96,6,6,6,6
15168, 2,1,6,6,6,96,6,6,6,6
15169, 7,6,6,6,3,96,6,6,6,6
15170, 4,6,6,4,6, 4,6,6,3,6
15171, 1,6,6,6,6,96,6,6,6,6
15172, 1,6,6,6,6,96,6,6,6,6
15173, 4,6,6,4,6, 4,6,6,4,6
15174, 3,6,2,6,6, 1,6,6,6,6
15175, 4,6,6,3,6, 5,6,6,6,6
15176, 3,6,2,6,6, 4,6,6,4,6
15177, 6,6,6,6,6,96,6,6,6,6
15178, 2,1,6,6,6,96,6,6,6,6
15179, 3,6,1,6,6, 5,6,6,6,6
15180, 6,6,6,6,6,96,6,6,6,6
15181, 2,1,6,6,6, 7,6,6,6,4
15182, 4,6,6,1,6, 4,6,6,3,6
15183, 2,1,6,6,6,96,6,6,6,6
15184, 7,6,6,6,1,96,6,6,6,6
15185, 6,6,6,6,6,96,6,6,6,6
15186, 7,6,6,6,4,96,6,6,6,6
15187, 1,6,6,6,6,96,6,6,6,6
15188, 2,2,6,6,6,96,6,6,6,6
15189, 3,6,1,6,6,96,6,6,6,6
15190, 6,6,6,6,6, 6,6,6,6,6
15191, 7,6,6,6,7,96,6,6,6,6
15192, 5,6,6,6,6,96,6,6,6,6
15193, 5,6,6,6,6,97,6,6,6,6
15194, 6,6,6,6,6, 7,6,6,6,3
15195, 2,1,6,6,6, 4,6,6,3,6
15196, 6,6,6,6,6, 7,6,6,6,3
15197, 1,6,6,6,6,96,6,6,6,6
15198, 1,6,6,6,6,96,6,6,6,6
15199, 7,6,6,6,3, 7,6,6,6,4
15200, 6,6,6,6,6, 6,6,6,6,6
15201, 6,6,6,6,6, 7,6,6,6,3
15202, 7,6,6,6,4, 7,6,6,6,3
15203, 4,6,6,3,6, 3,6,1,6,6
15204, 2,1,6,6,6,96,6,6,6,6
15205, 4,6,6,3,6, 4,6,6,3,6
15206, 2,1,6,6,6, 4,6,6,3,6
15207, 2,1,6,6,6,96,6,6,6,6
15208, 7,6,6,6,3,96,6,6,6,6
15209, 4,6,6,4,6, 6,6,6,6,6
15210, 1,6,6,6,6,96,6,6,6,6
15211, 4,6,6,4,6,96,6,6,6,6
15212, 5,6,6,6,6,96,6,6,6,6
15213, 2,1,6,6,6, 2,1,6,6,6
15214, 7,6,6,6,4, 7,6,6,6,3
15215, 2,1,6,6,6, 1,6,6,6,6
15216, 4,6,6,3,6, 4,6,6,7,6
15217, 2,1,6,6,6,96,6,6,6,6
15218, 3,6,1,6,6,97,6,6,6,6
15219, 2,1,6,6,6,96,6,6,6,6
15220, 6,6,6,6,6,96,6,6,6,6
15221, 1,6,6,6,6,96,6,6,6,6
15222, 6,6,6,6,6,96,6,6,6,6
15223, 2,1,6,6,6,96,6,6,6,6
15224, 6,6,6,6,6, 4,6,6,4,6
15225, 2,1,6,6,6,96,6,6,6,6
15226, 4,6,6,3,6,96,6,6,6,6
15227, 2,2,6,6,6,96,6,6,6,6
15228, 1,6,6,6,6, 2,1,6,6,6
15229, 2,1,6,6,6, 2,1,6,6,6
15230, 1,6,6,6,6, 2,1,6,6,6
15231, 2,2,6,6,6, 2,2,6,6,6
15232, 4,6,6,3,6, 3,6,2,6,6
15233, 6,6,6,6,6, 7,6,6,6,2
15234, 2,1,6,6,6, 4,6,6,3,6
15235, 7,6,6,6,3,96,6,6,6,6
15236, 3,6,2,6,6, 6,6,6,6,6
15237, 4,6,6,2,6,96,6,6,6,6
15238, 2,2,6,6,6, 4,6,6,4,6
15239, 3,6,2,6,6, 4,6,6,4,6
15240, 2,1,6,6,6,96,6,6,6,6
15241, 4,6,6,3,6, 2,1,6,6,6
15242, 4,6,6,4,6, 6,6,6,6,6
15243,99,6,6,6,6,99,6,6,6,6
15244, 6,6,6,6,6, 4,6,6,3,6
15245, 4,6,6,2,6, 6,6,6,6,6
15246, 6,6,6,6,6, 1,6,6,6,6
15247, 2,1,6,6,6, 4,6,6,7,6
15248, 7,6,6,6,3, 4,6,6,3,6
15249, 6,6,6,6,6, 6,6,6,6,6
15250, 6,6,6,6,6, 4,6,6,3,6
15251,99,6,6,6,3,96,6,6,6,6
15252, 7,6,6,6,4, 7,6,6,6,3
15253, 3,6,2,6,6, 6,6,6,6,6
15254, 3,6,2,6,6, 2,1,6,6,6
15255, 2,1,6,6,6, 2,1,6,6,6
15256, 4,6,6,2,6,97,6,6,6,6
15257, 1,6,6,6,6,96,6,6,6,6
15258, 2,1,6,6,6, 4,6,6,4,6
15259, 6,6,6,6,6, 6,6,6,6,6
15260, 2,1,6,6,6,96,6,6,6,6
15261, 2,1,6,6,6, 2,1,6,6,6
15262, 1,6,6,6,6, 2,1,6,6,6
15263, 6,6,6,6,6, 2,1,6,6,6
15264, 2,1,6,6,6, 1,6,6,6,6
15265, 2,1,6,6,6,96,6,6,6,6
15266, 2,1,6,6,6,96,6,6,6,6
15267, 6,6,6,6,6, 7,6,6,6,4
15268, 3,6,2,6,6, 2,1,6,6,6
15269, 2,1,6,6,6,96,6,6,6,6
15270, 2,2,6,6,6,96,6,6,6,6
15271, 1,6,6,6,6,96,6,6,6,6
15272, 6,6,6,6,6, 7,6,6,6,3
15273, 2,1,6,6,6,96,6,6,6,6
15274, 6,6,6,6,6,96,6,6,6,6
15275, 4,6,6,3,6, 3,6,2,6,6
15276, 2,1,6,6,6, 4,6,6,3,6
15277, 3,6,2,6,6, 3,6,2,6,6
15278, 2,1,6,6,6, 2,1,6,6,6
15279, 4,6,6,2,6, 2,1,6,6,6
15280, 2,1,6,6,6,96,6,6,6,6
15281, 2,1,6,6,6, 2,1,6,6,6
15282, 6,6,6,6,6, 6,6,6,6,6
15283, 2,1,6,6,6,97,6,6,6,6
15284, 6,6,6,6,6, 7,6,6,6,3
15285, 2,1,6,6,6, 2,1,6,6,6
15286, 4,6,6,4,6,96,6,6,6,6
15287, 2,1,6,6,6, 4,6,6,3,6
15288, 6,6,6,6,6,96,6,6,6,6
15289, 2,1,6,6,6, 2,1,6,6,6
15290, 7,6,6,6,3,96,6,6,6,6
15291, 1,6,6,6,6,96,6,6,6,6
15292, 2,1,6,6,6, 2,1,6,6,6
15293, 2,2,6,6,6,96,6,6,6,6
15294, 7,6,6,6,3, 2,1,6,6,6
15295, 3,6,2,6,6,96,6,6,6,6
15296, 6,6,6,6,6, 4,6,6,3,6
15297, 7,6,6,6,3,96,6,6,6,6
15298, 2,2,6,6,6,96,6,6,6,6
15299, 3,6,2,6,6, 1,6,6,6,6
15300, 6,6,6,6,6,96,6,6,6,6
15301, 5,6,6,6,6, 6,6,6,6,6
15302, 1,6,6,6,6,96,6,6,6,6
15303, 1,6,6,6,6,96,6,6,6,6
15304, 7,6,6,6,3, 4,6,6,3,6
15305, 2,2,6,6,6, 1,6,6,6,6
15306, 2,1,6,6,6,96,6,6,6,6
15307, 1,6,6,6,6,96,6,6,6,6
15308, 2,1,6,6,6, 2,1,6,6,6
15309, 2,1,6,6,6, 2,2,6,6,6
15310, 4,6,6,2,6, 4,6,6,7,6
15311, 4,6,6,4,6,97,6,6,6,6
15312, 4,6,6,4,6,96,6,6,6,6
15313, 2,1,6,6,6,96,6,6,6,6
15314, 4,6,6,2,6,96,6,6,6,6
15315, 1,6,6,6,6,96,6,6,6,6
15316, 4,6,6,3,6,96,6,6,6,6
15317, 2,1,6,6,6, 2,1,6,6,6
15318, 7,6,6,6,3, 6,6,6,6,6
15319, 3,6,2,6,6,96,6,6,6,6
15320, 2,1,6,6,6,96,6,6,6,6
15321, 5,6,6,6,6,96,6,6,6,6
15322, 1,6,6,6,6,96,6,6,6,6
15323, 1,6,6,6,6,96,6,6,6,6
15324, 6,6,6,6,6,96,6,6,6,6
15325, 4,6,6,3,6, 2,1,6,6,6
15326, 2,1,6,6,6, 3,6,2,6,6
15327, 4,6,6,3,6, 4,6,6,3,6
15328, 2,1,6,6,6,96,6,6,6,6
15329, 2,1,6,6,6,97,6,6,6,6
15330, 2,1,6,6,6,96,6,6,6,6
15331, 4,6,6,2,6, 2,1,6,6,6
15332, 4,6,6,3,6,96,6,6,6,6
15333, 2,1,6,6,6, 2,1,6,6,6
15334, 4,6,6,4,6,96,6,6,6,6
15335, 2,1,6,6,6,96,6,6,6,6
15336, 6,6,6,6,6, 6,6,6,6,6
15337, 6,6,6,6,6, 2,1,6,6,6
15338, 1,6,6,6,6, 1,6,6,6,6
15339, 1,6,6,6,6,96,6,6,6,6
15340, 1,6,6,6,6,96,6,6,6,6
15341, 4,6,6,3,6, 6,6,6,6,6
15342, 4,6,6,2,6,96,6,6,6,6
15343, 4,6,6,3,6, 4,6,6,3,6
15344, 4,6,6,3,6, 3,6,2,6,6
15345, 4,6,6,3,6, 1,6,6,6,6
15346, 2,1,6,6,6,96,6,6,6,6
15347,99,6,1,6,6, 2,1,6,6,6
15348, 3,6,1,6,6, 6,6,6,6,6
15349, 1,6,6,6,6,96,6,6,6,6
15350, 6,6,6,6,6, 4,6,6,7,6
15351, 2,1,6,6,6,96,6,6,6,6
15352, 4,6,6,4,6,96,6,6,6,6
15353, 2,2,6,6,6, 2,1,6,6,6
15354, 7,6,6,6,1,96,6,6,6,6
15355, 6,6,6,6,6, 2,1,6,6,6
15356, 4,6,6,3,6, 2,1,6,6,6
15357, 3,6,2,6,6,96,6,6,6,6
15358, 4,6,6,3,6, 4,6,6,4,6
15359, 1,6,6,6,6, 1,6,6,6,6
15360, 4,6,6,3,6, 2,1,6,6,6
15361, 1,6,6,6,6, 4,6,6,3,6
15362, 6,6,6,6,6, 3,6,2,6,6
15363, 7,6,6,6,1, 4,6,6,4,6
15364, 2,1,6,6,6, 5,6,6,6,6
15365, 1,6,6,6,6,96,6,6,6,6
15366, 3,6,2,6,6, 3,6,1,6,6
15367, 7,6,6,6,3,96,6,6,6,6
15368, 6,6,6,6,6, 6,6,6,6,6
15369, 2,2,6,6,6,96,6,6,6,6
15370, 4,6,6,3,6,99,6,6,6,6
15371, 6,6,6,6,6, 6,6,6,6,6
15372, 7,6,6,6,2, 7,6,6,6,2
15373, 1,6,6,6,6,99,6,6,6,6
15374, 3,6,2,6,6, 2,1,6,6,6
15375, 4,6,6,3,6,96,6,6,6,6
15376, 1,6,6,6,6, 1,6,6,6,6
15377, 1,6,6,6,6,96,6,6,6,6
15378, 4,6,6,3,6, 2,1,6,6,6
15379, 4,6,6,3,6, 4,6,6,3,6
15380, 3,6,2,6,6, 2,1,6,6,6
15381, 6,6,6,6,6, 7,6,6,6,3
15382, 1,6,6,6,6, 4,6,6,4,6
15383, 5,6,6,6,6, 4,6,6,4,6
15384, 1,6,6,6,6,96,6,6,6,6
15385, 6,6,6,6,6, 6,6,6,6,6
15386, 6,6,6,6,6, 6,6,6,6,6
15387, 3,6,1,6,6,96,6,6,6,6
15388, 2,1,6,6,6,96,6,6,6,6
15389, 4,6,6,4,6, 4,6,6,4,6
15390, 4,6,6,3,6, 4,6,6,3,6
15391, 7,6,6,6,3,96,6,6,6,6
15392, 4,6,6,2,6, 4,6,6,3,6
15393, 6,6,6,6,6, 7,6,6,6,4
15394, 2,1,6,6,6, 2,1,6,6,6
15395, 6,6,6,6,6, 6,6,6,6,6
15396, 4,6,6,4,6,96,6,6,6,6
15397, 4,6,6,3,6, 6,6,6,6,6
15398, 1,6,6,6,6,96,6,6,6,6
15399, 2,1,6,6,6, 2,1,6,6,6
15400, 1,6,6,6,6,96,6,6,6,6
15401, 1,6,6,6,6, 4,6,6,3,6
15402, 5,6,6,6,6, 4,6,6,4,6
15403, 1,6,6,6,6, 1,6,6,6,6
15404, 4,6,6,3,6, 6,6,6,6,6
15405, 6,6,6,6,6, 3,6,1,6,6
15406, 2,1,6,6,6, 2,2,6,6,6
15407, 1,6,6,6,6,96,6,6,6,6
15408, 6,6,6,6,6, 4,6,6,3,6
15409, 1,6,6,6,6, 1,6,6,6,6
15410, 4,6,6,3,6, 6,6,6,6,6
15411, 5,6,6,6,6, 4,6,6,3,6
15412, 6,6,6,6,6,96,6,6,6,6
15413, 2,1,6,6,6, 1,6,6,6,6
15414, 2,2,6,6,6,96,6,6,6,6
15415, 6,6,6,6,6,96,6,6,6,6
15416, 4,6,6,2,6, 4,6,6,3,6
15417, 7,6,6,6,3,96,6,6,6,6
15418, 2,1,6,6,6, 2,1,6,6,6
15419, 2,1,6,6,6, 6,6,6,6,6
15420, 6,6,6,6,6, 6,6,6,6,6
15421, 1,6,6,6,6,96,6,6,6,6
15422, 1,6,6,6,6, 6,6,6,6,6
15423, 1,6,6,6,6, 1,6,6,6,6
15424, 2,2,6,6,6,96,6,6,6,6
15425, 2,1,6,6,6, 4,6,6,7,6
15426, 7,6,6,6,3, 6,6,6,6,6
15427, 1,6,6,6,6, 4,6,6,3,6
15428, 5,6,6,6,6, 5,6,6,6,6
15429, 4,6,6,3,6,96,6,6,6,6
15430, 1,6,6,6,6,96,6,6,6,6
15431, 6,6,6,6,6, 4,6,6,4,6
15432, 3,6,1,6,6,97,6,6,6,6
15433, 6,6,6,6,6, 4,6,6,7,6
15434, 2,1,6,6,6, 6,6,6,6,6
15435, 2,1,6,6,6, 4,6,6,4,6
15436, 1,6,6,6,6,96,6,6,6,6
15437, 3,6,1,6,6,96,6,6,6,6
15438, 2,1,6,6,6, 2,1,6,6,6
15439, 5,6,6,6,6, 6,6,6,6,6
15440, 2,1,6,6,6,96,6,6,6,6
15441, 2,1,6,6,6, 2,1,6,6,6
15442, 4,6,6,3,6,96,6,6,6,6
15443, 6,6,6,6,6, 6,6,6,6,6
15444, 4,6,6,2,6,96,6,6,6,6
15445, 6,6,6,6,6, 7,6,6,6,4
15446, 3,6,1,6,6, 1,6,6,6,6
15447, 2,1,6,6,6, 3,6,1,6,6
15448, 4,6,6,4,6, 6,6,6,6,6
15449, 2,2,6,6,6, 4,6,6,7,6
15450, 6,6,6,6,6, 7,6,6,6,3
15451, 1,6,6,6,6, 7,6,6,6,4
15452, 4,6,6,4,6, 4,6,6,4,6
15453, 6,6,6,6,6, 6,6,6,6,6
15454, 5,6,6,6,6,96,6,6,6,6
15455, 3,6,2,6,6,96,6,6,6,6
15456, 4,6,6,3,6, 6,6,6,6,6
15457, 2,1,6,6,6,96,6,6,6,6
15458, 1,6,6,6,6, 2,1,6,6,6
15459, 3,6,1,6,6,96,6,6,6,6
15460, 1,6,6,6,6, 1,6,6,6,6
15461, 7,6,6,6,2, 7,6,6,6,3
15462, 7,6,6,6,1, 2,1,6,6,6
15463,99,6,6,6,6, 7,6,6,6,3
15464, 1,6,6,6,6,96,6,6,6,6
15465, 2,2,6,6,6, 1,6,6,6,6
15466, 1,6,6,6,6, 3,6,1,6,6
15467, 4,6,6,3,6, 4,6,6,3,6
15468, 7,6,6,6,3, 7,6,6,6,3
15469, 4,6,6,3,6, 6,6,6,6,6
15470, 7,6,6,6,3, 6,6,6,6,6
15471, 6,6,6,6,6, 6,6,6,6,6
15472, 1,6,6,6,6,96,6,6,6,6
15473, 6,6,6,6,6,96,6,6,6,6
15474, 1,6,6,6,6, 4,6,6,4,6
15475, 6,6,6,6,6, 6,6,6,6,6
15476, 1,6,6,6,6, 1,6,6,6,6
15477, 2,1,6,6,6, 4,6,6,4,6
15478, 6,6,6,6,6, 6,6,6,6,6
15479, 6,6,6,6,6,96,6,6,6,6
15480, 2,1,6,6,6, 2,1,6,6,6
15481, 4,6,6,3,6,96,6,6,6,6
15482, 6,6,6,6,6, 2,1,6,6,6
15483, 6,6,6,6,6, 4,6,6,3,6
15484, 4,6,6,3,6,96,6,6,6,6
15485, 4,6,6,4,6,96,6,6,6,6
15486, 2,1,6,6,6, 2,2,6,6,6
15487, 4,6,6,4,6, 6,6,6,6,6
15488, 2,1,6,6,6, 1,6,6,6,6
15489, 4,6,6,4,6, 5,6,6,6,6
15490, 6,6,6,6,6,97,6,6,6,6
15491, 4,6,6,4,6, 2,1,6,6,6
15492, 2,1,6,6,6,96,6,6,6,6
15493, 4,6,6,3,6, 3,6,2,6,6
15494, 1,6,6,6,6,96,6,6,6,6
15495, 4,6,6,3,6, 2,1,6,6,6
15496, 4,6,6,3,6, 1,6,6,6,6
15497, 2,1,6,6,6,97,6,6,6,6
15498, 4,6,6,4,6, 6,6,6,6,6
15499, 6,6,6,6,6,96,6,6,6,6
15500, 6,6,6,6,6, 6,6,6,6,6
15501, 3,6,1,6,6, 2,1,6,6,6
15502, 4,6,6,2,6, 4,6,6,3,6
15503, 4,6,6,3,6, 4,6,6,2,6
15504, 4,6,6,4,6, 2,1,6,6,6
15505, 4,6,6,4,6,96,6,6,6,6
15506, 4,6,6,3,6, 2,1,6,6,6
15507, 7,6,6,6,3,96,6,6,6,6
15508, 6,6,6,6,6,96,6,6,6,6
15509, 3,6,1,6,6,97,6,6,6,6
15510, 1,6,6,6,6,96,6,6,6,6
15511, 6,6,6,6,6,96,6,6,6,6
15512, 7,6,6,6,3, 7,6,6,6,3
15513, 7,6,6,6,3, 7,6,6,6,3
15514, 4,6,6,2,6, 6,6,6,6,6
15515, 6,6,6,6,6,96,6,6,6,6
15516, 3,6,2,6,6,96,6,6,6,6
15517,97,6,6,6,6, 2,1,6,6,6
15518, 4,6,6,2,6, 7,6,6,6,2
15519, 2,1,6,6,6,97,6,6,6,6
15520, 6,6,6,6,6,96,6,6,6,6
15521, 4,6,6,4,6, 6,6,6,6,6
15522, 2,1,6,6,6, 4,6,6,3,6
15523, 4,6,6,4,6, 6,6,6,6,6
15524, 3,6,2,6,6,96,6,6,6,6
15525, 4,6,6,4,6, 2,1,6,6,6
15526, 6,6,6,6,6, 6,6,6,6,6
15527, 2,2,6,6,6,96,6,6,6,6
15528, 2,1,6,6,6, 2,1,6,6,6
15529, 2,1,6,6,6, 1,6,6,6,6
15530, 7,6,6,6,3, 7,6,6,6,4
15531, 6,6,6,6,6, 6,6,6,6,6
15532, 7,6,6,6,3,96,6,6,6,6
15533, 2,1,6,6,6,96,6,6,6,6
15534, 3,6,1,6,6,96,6,6,6,6
15535, 4,6,6,4,6,96,6,6,6,6
15536, 3,6,1,6,6,97,6,6,6,6
15537, 1,6,6,6,6, 1,6,6,6,6
15538, 6,6,6,6,6, 6,6,6,6,6
15539, 4,6,6,3,6,96,6,6,6,6
15540, 4,6,6,3,6, 6,6,6,6,6
15541, 6,6,6,6,6, 4,6,6,3,6
15542, 6,6,6,6,6, 6,6,6,6,6
15543, 1,6,6,6,6, 2,1,6,6,6
15544, 4,6,6,3,6,96,6,6,6,6
15545, 4,6,6,3,6, 2,1,6,6,6
15546, 1,6,6,6,6,96,6,6,6,6
15547, 7,6,6,6,3, 6,6,6,6,6
15548, 2,2,6,6,6, 2,2,6,6,6
15549, 6,6,6,6,6,96,6,6,6,6
15550, 1,6,6,6,6,96,6,6,6,6
15551, 1,6,6,6,6, 2,7,6,6,6
15552, 4,6,6,2,6,96,6,6,6,6
15553, 6,6,6,6,6,96,6,6,6,6
15554, 1,6,6,6,6, 2,1,6,6,6
15555, 2,1,6,6,6, 2,1,6,6,6
15556, 6,6,6,6,6, 4,6,6,3,6
15557, 6,6,6,6,6, 7,6,6,6,3
15558, 6,6,6,6,6, 6,6,6,6,6
15559,99,6,6,6,1, 7,6,6,6,1
15560, 7,6,6,6,3, 7,6,6,6,3
15561, 3,6,2,6,6, 4,6,6,3,6
15562, 6,6,6,6,6, 6,6,6,6,6
15563, 4,6,6,3,6, 4,6,6,2,6
15564, 5,6,6,6,6,96,6,6,6,6
15565, 2,1,6,6,6, 2,1,6,6,6
15566, 2,1,6,6,6,96,6,6,6,6
15567, 3,6,2,6,6, 3,6,2,6,6
15568, 6,6,6,6,6, 6,6,6,6,6
15569, 5,6,6,6,6,96,6,6,6,6
15570, 6,6,6,6,6, 4,6,6,4,6
15571, 4,6,6,3,6, 4,6,6,3,6
15572, 2,1,6,6,6, 2,1,6,6,6
15573, 1,6,6,6,6,96,6,6,6,6
15574, 4,6,6,3,6, 7,6,6,6,3
15575, 6,6,6,6,6,96,6,6,6,6
15576, 7,6,6,6,3, 6,6,6,6,6
15577, 2,2,6,6,6, 2,1,6,6,6
15578, 1,6,6,6,6,96,6,6,6,6
15579, 6,6,6,6,6,96,6,6,6,6
15580, 3,6,2,6,6,96,6,6,6,6
15581, 7,6,6,6,3, 7,6,6,6,3
15582, 4,6,6,2,6,96,6,6,6,6
15583, 2,1,6,6,6, 1,6,6,6,6
15584, 1,6,6,6,6,96,6,6,6,6
15585, 1,6,6,6,6,96,6,6,6,6
15586, 6,6,6,6,6,96,6,6,6,6
15587, 3,6,2,6,6, 2,2,6,6,6
15588, 2,1,6,6,6, 2,2,6,6,6
15589, 4,6,6,3,6,96,6,6,6,6
15590, 2,1,6,6,6,96,6,6,6,6
15591, 2,1,6,6,6, 2,1,6,6,6
15592, 2,2,6,6,6, 6,6,6,6,6
15593, 2,1,6,6,6, 2,1,6,6,6
15594, 1,6,6,6,6, 1,6,6,6,6
15595, 2,1,6,6,6,96,6,6,6,6
15596, 6,6,6,6,6,96,6,6,6,6
15597, 6,6,6,6,6, 6,6,6,6,6
15598, 4,6,6,1,6,96,6,6,6,6
15599, 2,1,6,6,6, 2,1,6,6,6
15600, 1,6,6,6,6,96,6,6,6,6
15601, 6,6,6,6,6, 3,6,2,6,6
15602, 6,6,6,6,6, 2,1,6,6,6
15603, 2,1,6,6,6,96,6,6,6,6
15604, 4,6,6,3,6, 4,6,6,3,6
15605, 4,6,6,4,6, 4,6,6,2,6
15606, 1,6,6,6,6,96,6,6,6,6
15607, 6,6,6,6,6, 6,6,6,6,6
15608, 2,1,6,6,6,96,6,6,6,6
15609, 2,1,6,6,6, 1,6,6,6,6
15610, 2,1,6,6,6,96,6,6,6,6
15611, 1,6,6,6,6, 2,1,6,6,6
15612, 5,6,6,6,6, 1,6,6,6,6
15613, 7,6,6,6,4, 6,6,6,6,6
15614, 2,2,6,6,6,96,6,6,6,6
15615, 4,6,6,3,6, 3,6,1,6,6
15616,99,6,6,6,6,97,6,6,6,6
15617, 1,6,6,6,6, 2,1,6,6,6
15618, 2,1,6,6,6, 4,6,6,3,6
15619, 6,6,6,6,6, 4,6,6,4,6
15620, 4,6,6,3,6,96,6,6,6,6
15621, 2,1,6,6,6,96,6,6,6,6
15622, 4,6,6,2,6,96,6,6,6,6
15623, 4,6,6,3,6, 6,6,6,6,6
15624, 2,1,6,6,6,96,6,6,6,6
15625, 2,1,6,6,6,96,6,6,6,6
15626, 4,6,6,2,6, 2,1,6,6,6
15627, 2,1,6,6,6,96,6,6,6,6
15628, 1,6,6,6,6, 1,6,6,6,6
15629, 4,6,6,4,6, 4,6,6,4,6
15630, 7,6,6,6,3, 2,1,6,6,6
15631, 4,6,6,4,6, 7,6,6,6,4
15632, 1,6,6,6,6,96,6,6,6,6
15633, 4,6,6,3,6, 4,6,6,3,6
15634, 4,6,6,3,6,98,6,6,6,6
15635, 5,6,6,6,6, 4,6,6,1,6
15636, 3,6,2,6,6, 4,6,6,4,6
15637, 7,6,6,6,3, 2,1,6,6,6
15638,98,6,6,6,6,98,6,6,6,6
15639, 6,6,6,6,6, 6,6,6,6,6
